t,phi1,phi2,phi3,phi4,phi5,phi6,w1,w2,w3,v1,v2,v3,vd_w1,vd_w2,vd_w3,vd_v1,vd_v2,vd_v3,upri1,upri2,upri3,upri4,upri5,upri6,upri7,ufin1,ufin2,ufin3,ufin4,ufin5,ufin6,ufin7
105.565104,-0.133882,-0.020700,-0.003163,-0.044333,0.009606,-0.000480,-0.066532,-0.190699,-0.023328,-0.689707,0.152674,-0.129655,0.000000,0.000000,0.000000,-0.138619,-0.059366,0.020000,-4.268297,-2.782539,-3.185701,1.282160,-0.141050,-0.093910,0.012456,-4.267297,-2.781539,-3.184701,1.283160,-0.142050,-0.092910,0.011456
105.668190,-0.133822,-0.020498,-0.003120,-0.044331,0.009739,-0.000489,-0.059991,-0.204437,-0.030284,-0.692142,0.149554,-0.134593,0.000000,0.000000,0.000000,-0.138507,-0.059628,0.020000,-4.552207,-3.063072,-3.421095,0.818153,-0.269824,-0.277838,0.019656,-4.551207,-3.062072,-3.420095,0.819153,-0.270824,-0.276838,0.018656
105.771075,-0.133753,-0.020292,-0.003082,-0.044333,0.009867,-0.000503,-0.068873,-0.207090,-0.024131,-0.687104,0.155291,-0.129278,0.000000,0.000000,0.000000,-0.138394,-0.059888,0.020000,-4.177644,-2.677137,-3.119765,1.278708,-0.253957,-0.086483,0.009736,-4.177644,-2.677137,-3.119765,1.279708,-0.254957,-0.085483,0.008736
105.867678,-0.133692,-0.020073,-0.003037,-0.044333,0.010000,-0.000511,-0.061724,-0.221648,-0.031166,-0.688264,0.151590,-0.134671,0.000000,0.000000,0.000000,-0.138281,-0.060149,0.020000,-4.259867,-2.918293,-3.205118,0.765104,-0.390561,-0.283079,0.017584,-4.259867,-2.918293,-3.205118,0.766104,-0.391561,-0.282079,0.016584
105.971269,-0.133621,-0.019852,-0.002998,-0.044339,0.010129,-0.000524,-0.070912,-0.222471,-0.024651,-0.682273,0.156690,-0.129271,0.000000,0.000000,0.000000,-0.138167,-0.060410,0.020000,-3.741976,-2.564686,-2.794950,1.237111,-0.358339,-0.091377,0.008159,-3.741976,-2.564606,-2.794950,1.238111,-0.359339,-0.090377,0.007159
106.082130,-0.133557,-0.019621,-0.002952,-0.044343,0.010264,-0.000532,-0.064277,-0.233452,-0.031187,-0.682967,0.152303,-0.134332,0.000000,0.000000,0.000000,-0.138053,-0.060670,0.020000,-3.812119,-2.894647,-2.869978,0.764787,-0.504202,-0.284225,0.016456,-3.811119,-2.893647,-2.868978,0.765787,-0.505202,-0.283225,0.015456
106.177277,-0.133483,-0.019393,-0.002914,-0.044354,0.010396,-0.000545,-0.073785,-0.229474,-0.023866,-0.676587,0.156996,-0.128536,0.000000,0.000000,0.000000,-0.137939,-0.060930,0.020000,-3.331602,-2.614776,-2.484833,1.283405,-0.429726,-0.084211,0.007282,-3.330602,-2.613776,-2.483833,1.284405,-0.430726,-0.083211,0.006282
106.286999,-0.133417,-0.019159,-0.002870,-0.044363,0.010533,-0.000554,-0.067020,-0.235651,-0.028831,-0.676950,0.152367,-0.133311,0.000000,0.000000,0.000000,-0.137824,-0.061190,0.020000,-3.517229,-3.001548,-2.644887,0.845083,-0.556145,-0.270710,0.014705,-3.517229,-3.000548,-2.643887,0.846083,-0.557145,-0.269710,0.013705
106.398103,-0.133339,-0.018937,-0.002832,-0.044377,0.010669,-0.000571,-0.078041,-0.223610,-0.023191,-0.671933,0.155232,-0.125385,0.000000,0.000000,0.000000,-0.137708,-0.061450,0.020000,-3.481972,-3.109415,-2.583160,1.615199,-0.390704,-0.049374,0.009273,-3.480972,-3.108415,-2.582160,1.616199,-0.391704,-0.048374,0.008273
106.499937,-0.133268,-0.018704,-0.002789,-0.044390,0.010811,-0.000581,-0.071301,-0.235109,-0.028343,-0.671946,0.150735,-0.131281,0.000000,0.000000,0.000000,-0.137592,-0.061709,0.020000,-3.431574,-3.395128,-2.573352,1.058608,-0.635871,-0.255177,0.015936,-3.431574,-3.395128,-2.572352,1.059608,-0.634871,-0.254177,0.014936
106.593649,-0.133189,-0.018479,-0.002754,-0.044410,0.010948,-0.000597,-0.079055,-0.226571,-0.020811,-0.665456,0.156826,-0.126166,0.000000,0.000000,0.000000,-0.137475,-0.061969,0.020000,-3.124143,-2.966195,-2.318883,1.494871,-0.468507,-0.053142,0.007412,-3.123143,-2.965195,-2.317883,1.495871,-0.469507,-0.052142,0.006412
106.697288,-0.133120,-0.018253,-0.002712,-0.044427,0.011089,-0.000607,-0.069485,-0.227771,-0.026887,-0.667064,0.154158,-0.131634,0.000000,0.000000,0.000000,-0.137358,-0.062228,0.020000,-4.061249,-3.211320,-3.050763,0.963944,-0.587479,-0.241267,0.016277,-4.060249,-3.210320,-3.049763,0.964944,-0.588479,-0.240267,0.015277
106.791540,-0.133046,-0.018036,-0.002680,-0.044449,0.011225,-0.000623,-0.074194,-0.218492,-0.018625,-0.661263,0.160361,-0.127280,0.000000,0.000000,0.000000,-0.137241,-0.062486,0.020000,-4.734924,-2.773087,-3.546360,1.293305,-0.497391,-0.065767,0.006133,-4.734924,-2.772087,-3.545360,1.294305,-0.498391,-0.064767,0.005133
106.893846,-0.132983,-0.017814,-0.002640,-0.044469,0.011365,-0.000632,-0.063052,-0.223729,-0.025953,-0.663348,0.157622,-0.133378,0.000000,0.000000,0.000000,-0.137123,-0.062745,0.020000,-8.696098,-3.086401,-6.594723,0.560939,-1.111597,-0.285978,0.011227,-8.696098,-3.085401,-6.594723,0.561939,-1.110597,-0.284978,0.010227
107.003935,-0.132918,-0.017606,-0.002609,-0.044496,0.011501,-0.000646,-0.065185,-0.208660,-0.017143,-0.655185,0.162872,-0.128926,0.000000,0.000000,0.000000,-0.137004,-0.063003,0.020000,-17.931869,-3.058839,-13.589371,0.473822,-0.982149,-0.163999,-0.013667,-17.931869,-3.057839,-13.589371,0.474822,-0.983149,-0.162999,-0.014667
107.124252,-0.132866,-0.017396,-0.002571,-0.044524,0.011643,-0.000654,-0.051940,-0.212513,-0.024816,-0.654236,0.158613,-0.134312,0.000000,0.000000,0.000000,-0.136885,-0.063261,0.020000,23.408934,-4.385998,17.825714,2.314474,-0.248520,-1.224193,-0.179745,23.408934,-4.385998,17.825714,2.314474,-0.249518,-1.224193,-0.178745
107.221730,-0.132780,-0.017197,-0.002515,-0.044558,0.011777,-0.000671,-0.085775,-0.201416,-0.043766,-0.647745,0.165808,-0.125989,0.000000,0.000000,0.000000,-0.136766,-0.063519,0.020000,12.511449,-2.540504,9.476582,1.957882,-2.312016,0.032689,0.038087,12.511449,-2.539504,9.476582,1.958882,-2.311016,0.033689,0.037087
107.314817,-0.132702,-0.017005,-0.002460,-0.044595,0.011919,-0.000682,-0.078830,-0.195102,-0.042734,-0.644541,0.160602,-0.132292,0.000000,0.000000,0.000000,-0.136646,-0.063777,0.020000,11.857173,-2.893757,9.056427,1.338807,0.195322,-0.166888,0.048837,11.856171,-2.892757,9.055427,1.339807,0.194322,-0.165888,0.047837
107.411418,-0.132608,-0.016814,-0.002416,-0.044634,0.012057,-0.000700,-0.093132,-0.192437,-0.031603,-0.640657,0.164886,-0.125318,0.000000,0.000000,0.000000,-0.136525,-0.064034,0.020000,9.173823,-2.743957,6.833588,1.877352,-5.409027,0.118693,0.019582,9.172823,-2.742957,6.832588,1.878352,-5.408027,0.119693,0.018582
107.517876,-0.132529,-0.016645,-0.002375,-0.044676,0.012203,-0.000715,-0.079180,-0.171687,-0.030642,-0.638388,0.159335,-0.129818,0.000000,0.000000,0.000000,-0.136404,-0.064292,0.020000,7.527314,-3.272708,5.805510,1.471249,0.763556,-0.099615,0.046293,7.527314,-3.272708,5.805510,1.472249,0.762556,-0.098615,0.045293
107.635203,-0.132444,-0.016485,-0.002346,-0.044721,0.012345,-0.000735,-0.085815,-0.161109,-0.018554,-0.634191,0.164797,-0.124737,0.000000,0.000000,0.000000,-0.136283,-0.064549,0.020000,6.211083,-3.001056,4.825076,1.879957,0.826221,0.091428,0.032409,6.210083,-3.000056,4.824076,1.880957,0.825221,0.092428,0.031409
107.741138,-0.132364,-0.016304,-0.002310,-0.044759,0.012490,-0.000748,-0.079814,-0.182267,-0.024811,-0.640748,0.162898,-0.130394,0.000000,0.000000,0.000000,-0.136161,-0.064805,0.020000,6.117074,-3.162758,4.522686,1.362279,-4.845845,-0.074063,0.019535,6.116074,-3.161758,4.521686,1.363279,-4.844845,-0.073063,0.018535
107.852746,-0.132283,-0.016138,-0.002282,-0.044801,0.012630,-0.000765,-0.080889,-0.167936,-0.017369,-0.635917,0.169087,-0.126979,0.000000,0.000000,0.000000,-0.136039,-0.065062,0.020000,5.076083,-2.753694,3.932304,1.614580,0.219441,0.044177,0.028669,5.076083,-2.752694,3.931304,1.615580,0.218441,0.045177,0.027669
107.960368,-0.132213,-0.015971,-0.002254,-0.044839,0.012774,-0.000777,-0.069771,-0.167913,-0.017593,-0.638758,0.166202,-0.132906,0.000000,0.000000,0.000000,-0.135916,-0.065318,0.020000,4.746796,-3.005461,3.667248,1.082932,0.305306,-0.160516,0.031009,4.746796,-3.005461,3.667248,1.083932,0.304306,-0.159516,0.030009
108.072470,-0.132138,-0.015813,-0.002232,-0.044879,0.012913,-0.000794,-0.075574,-0.158909,-0.012725,-0.637218,0.172749,-0.128553,0.000000,0.000000,0.000000,-0.135792,-0.065574,0.020000,4.403179,-2.685855,3.432219,1.465306,0.618874,0.010072,0.025053,4.402179,-2.684855,3.431219,1.466306,0.617874,0.011072,0.024053
108.186674,-0.132069,-0.015644,-0.002205,-0.044915,0.013057,-0.000804,-0.068729,-0.170207,-0.015407,-0.639924,0.169465,-0.134163,0.000000,0.000000,0.000000,-0.135669,-0.065830,0.020000,4.995236,-2.924828,3.858622,0.972042,0.437714,-0.187858,0.027452,4.994236,-2.923828,3.857622,0.973042,0.436714,-0.186858,0.026452
108.292322,-0.131992,-0.015478,-0.002183,-0.044953,0.013197,-0.000820,-0.078120,-0.166122,-0.012214,-0.637240,0.175242,-0.129095,0.000000,0.000000,0.000000,-0.135544,-0.066086,0.020000,6.082800,-2.625641,4.718894,1.459104,0.810726,-0.002801,0.022506,6.082800,-2.624641,4.717894,1.460104,0.809726,-0.001801,0.021506
108.406291,-0.131918,-0.015304,-0.002158,-0.044988,0.013341,-0.000830,-0.073454,-0.174965,-0.013662,-0.639957,0.171402,-0.133761,0.000000,0.000000,0.000000,-0.135419,-0.066341,0.020000,9.036082,-2.991054,6.963039,1.155959,0.952525,-0.192393,0.022278,9.036082,-2.990054,6.963039,1.156959,0.951525,-0.191393,0.021278
108.516561,-0.131831,-0.015136,-0.002136,-0.045022,0.013482,-0.000848,-0.087408,-0.169201,-0.011726,-0.640472,0.176034,-0.126556,0.000000,0.000000,0.000000,-0.135294,-0.066596,0.020000,17.170539,-3.283941,13.221921,2.164628,1.608372,-0.059904,0.001825,17.170539,-3.282941,13.221921,2.165628,1.607372,-0.058904,0.000825
108.658462,-0.131743,-0.014947,-0.002101,-0.045048,0.013625,-0.000859,-0.088446,-0.190138,-0.023145,-0.648240,0.174761,-0.132548,0.000000,0.000000,0.000000,-0.135168,-0.066851,0.020000,-43.269185,-7.127876,-33.049859,-0.621250,-2.501572,-0.515186,-0.108864,-43.269185,-7.127876,-33.049859,-0.620250,-2.501572,-0.514186,-0.107864
108.773646,-0.131642,-0.014770,-0.002054,-0.045076,0.013759,-0.000874,-0.100485,-0.179867,-0.036267,-0.645161,0.184755,-0.128623,0.000000,0.000000,0.000000,-0.135042,-0.067106,0.020000,-8.906828,-3.157884,-6.744915,0.861596,-0.039251,0.075693,0.035610,-8.906828,-3.156884,-6.743919,0.862596,-0.040251,0.076693,0.034610
108.889142,-0.131562,-0.014605,-0.002005,-0.045100,0.013896,-0.000884,-0.080578,-0.167183,-0.038569,-0.648394,0.182686,-0.134538,0.000000,0.000000,0.000000,-0.134915,-0.067360,0.020000,-6.757126,-3.178833,-5.111546,0.475416,0.263450,-0.134258,0.047450,-6.756126,-3.177833,-5.110546,0.476416,0.262450,-0.133258,0.046450
108.991505,-0.131481,-0.014454,-0.001970,-0.045128,0.014029,-0.000899,-0.080828,-0.153192,-0.025234,-0.644960,0.188611,-0.130129,0.000000,0.000000,0.000000,-0.134788,-0.067615,0.020000,-4.785743,-2.685498,-3.583547,0.965002,0.502393,0.028767,0.034678,-4.784743,-2.684498,-3.582547,0.966002,0.501393,0.029767,0.033678
109.092614,-0.131413,-0.014297,-0.001930,-0.045149,0.014166,-0.000908,-0.067593,-0.158509,-0.030204,-0.650617,0.186334,-0.136002,0.000000,0.000000,0.000000,-0.134660,-0.067869,0.020000,-4.837693,-2.899040,-3.643945,0.467321,0.450784,-0.193333,0.041193,-4.836693,-2.898040,-3.642945,0.468321,0.449784,-0.192333,0.040193
109.201377,-0.131340,-0.014141,-0.001899,-0.045171,0.014298,-0.000922,-0.072789,-0.157043,-0.020711,-0.648223,0.192245,-0.131416,0.000000,0.000000,0.000000,-0.134532,-0.068122,0.020000,-3.671919,-2.475894,-2.736283,0.918870,0.530943,-0.028294,0.028519,-3.670919,-2.474894,-2.735283,0.919870,0.529943,-0.027294,0.027519
109.316333,-0.131276,-0.013974,-0.001862,-0.045188,0.014434,-0.000930,-0.064479,-0.169235,-0.026713,-0.653845,0.188905,-0.136317,0.000000,0.000000,0.000000,-0.134404,-0.068376,0.020000,-3.975388,-2.855612,-2.987292,0.500232,0.406900,-0.235165,0.034221,-3.975388,-2.855612,-2.987292,0.501232,0.405900,-0.234165,0.033221
109.422826,-0.131199,-0.013806,-0.001831,-0.045205,0.014569,-0.000946,-0.076898,-0.169119,-0.020494,-0.652292,0.192018,-0.128347,0.000000,0.000000,0.000000,-0.134274,-0.068629,0.020000,-3.312456,-2.951826,-2.448798,1.305375,0.430239,-0.023916,0.024642,-3.311456,-2.950826,-2.447798,1.306375,0.429239,-0.022916,0.023642
109.530786,-0.131127,-0.013614,-0.001792,-0.045218,0.014709,-0.000956,-0.072556,-0.193580,-0.027250,-0.655962,0.187832,-0.133905,0.000000,0.000000,0.000000,-0.134145,-0.068882,0.020000,-2.701040,-3.246703,-2.005453,0.818369,0.248646,-0.238771,0.029576,-2.702040,-3.245703,-2.006453,0.819369,0.247646,-0.237771,0.028576
109.630869,-0.131041,-0.013412,-0.001758,-0.045234,0.014844,-0.000970,-0.085451,-0.203758,-0.021088,-0.652704,0.193813,-0.128236,0.000000,0.000000,0.000000,-0.134015,-0.069135,0.020000,-1.920078,-2.859895,-1.394794,1.319410,0.144797,-0.035468,0.017348,-1.920078,-2.859895,-1.395794,1.320410,0.143797,-0.034468,0.016348
109.732598,-0.130963,-0.013202,-0.001717,-0.045244,0.014983,-0.000980,-0.078037,-0.211867,-0.027416,-0.657792,0.191252,-0.132727,0.000000,0.000000,0.000000,-0.133884,-0.069387,0.020000,-3.254904,-3.260730,-2.439668,0.898969,-0.134796,-0.219606,0.023287,-3.254904,-3.260730,-2.438668,0.899969,-0.135796,-0.218606,0.022287
109.841779,-0.130879,-0.012992,-0.001683,-0.045257,0.015117,-0.000994,-0.084410,-0.211096,-0.021113,-0.654422,0.197724,-0.128383,0.000000,0.000000,0.000000,-0.133753,-0.069639,0.020000,-3.901961,-2.840665,-2.931945,1.228764,-0.321848,-0.049476,0.012743,-3.900961,-2.839665,-2.930945,1.229764,-0.322848,-0.048476,0.011743
109.960681,-0.130806,-0.012780,-0.001643,-0.045266,0.015256,-0.001003,-0.072873,-0.213827,-0.025612,-0.657184,0.194690,-0.133633,0.000000,0.000000,0.000000,-0.133622,-0.069891,0.020000,-9.204426,-3.287204,-7.036884,0.540059,-0.884493,-0.265836,0.012857,-9.204426,-3.287204,-7.036884,0.541059,-0.885493,-0.264836,0.011857
110.073236,-0.130730,-0.012584,-0.001612,-0.045281,0.015392,-0.001019,-0.076807,-0.197755,-0.019507,-0.651210,0.197921,-0.126997,0.000000,0.000000,0.000000,-0.133490,-0.070143,0.020000,-23.576338,-3.916039,-18.049110,0.408854,-0.955063,-0.167898,-0.021813,-23.576338,-3.916039,-18.049110,0.408854,-0.955063,-0.167898,-0.020813
110.214382,-0.130669,-0.012379,-0.001570,-0.045297,0.015534,-0.001029,-0.060937,-0.206682,-0.028334,-0.649236,0.193713,-0.133508,0.000000,0.000000,0.000000,-0.133357,-0.070395,0.020000,-69.877454,-8.181998,-53.705290,-3.891168,-1.908714,-1.048767,-0.217712,-69.877454,-8.181998,-53.705290,-3.891168,-1.908714,-1.048767,-0.217712
110.340915,-0.130601,-0.012200,-0.001509,-0.045328,0.015668,-0.001044,-0.068411,-0.182208,-0.049976,-0.634679,0.201470,-0.128777,0.000000,0.000000,0.000000,-0.133224,-0.070646,0.020000,25.079460,-3.843315,19.415857,2.602901,1.638168,-0.740971,-0.089736,25.079460,-3.843315,19.415857,2.602901,1.638168,-0.740971,-0.088736
110.455185,-0.130533,-0.012026,-0.001431,-0.045360,0.015804,-0.001055,-0.067209,-0.178741,-0.066274,-0.633127,0.199143,-0.132999,0.000000,0.000000,0.000000,-0.133091,-0.070897,0.020000,12.000209,-2.304900,9.319747,1.298751,1.283564,-0.168703,0.089154,12.000209,-2.303900,9.318747,1.299751,1.282564,-0.167703,0.088154
110.571368,-0.130450,-0.011839,-0.001369,-0.045393,0.015940,-0.001072,-0.083176,-0.189784,-0.049990,-0.630397,0.202577,-0.126693,0.000000,0.000000,0.000000,-0.132957,-0.071148,0.020000,9.019695,-2.166508,6.845146,1.737962,-4.096674,0.080086,0.052752,9.019695,-2.165508,6.845146,1.738962,-4.096674,0.081086,0.051752
110.682934,-0.130377,-0.011663,-0.001310,-0.045425,0.016083,-0.001085,-0.073133,-0.180141,-0.048661,-0.631910,0.195853,-0.130613,0.000000,0.000000,0.000000,-0.132823,-0.071398,0.020000,7.299283,-2.944081,5.690713,1.415353,0.291456,-0.138687,0.070651,7.299283,-2.943081,5.690713,1.416353,0.290456,-0.137687,0.069651
110.786077,-0.130289,-0.011486,-0.001264,-0.045457,0.016224,-0.001105,-0.087919,-0.178664,-0.034224,-0.629616,0.199695,-0.123476,0.000000,0.000000,0.000000,-0.132688,-0.071648,0.020000,6.400668,-2.975366,5.214305,2.078437,5.065349,0.097213,0.043584,6.400668,-2.975366,5.214305,2.078437,5.065349,0.098213,0.042584
110.889324,-0.130199,-0.011281,-0.001211,-0.045481,0.016369,-0.001120,-0.090047,-0.208151,-0.040199,-0.638183,0.196688,-0.127126,0.000000,0.000000,0.000000,-0.132553,-0.071898,0.020000,5.841308,-3.571953,4.638120,1.762592,1.455382,-0.091633,0.051247,5.841308,-3.570953,4.638120,1.763592,1.454382,-0.090633,0.050247
110.999645,-0.130087,-0.011049,-0.001159,-0.045501,0.016511,-0.001141,-0.111843,-0.234137,-0.037049,-0.641376,0.202259,-0.119888,0.000000,0.000000,0.000000,-0.132417,-0.072148,0.020000,5.645340,-3.601812,4.500421,2.425799,1.080762,0.120854,0.036353,5.644340,-3.600812,4.499421,2.426799,1.079762,0.121854,0.035353
111.117167,-0.129977,-0.010786,-0.001099,-0.045514,0.016654,-0.001154,-0.109786,-0.266297,-0.043922,-0.647553,0.200689,-0.126551,0.000000,0.000000,0.000000,-0.132281,-0.072398,0.020000,5.749222,-3.729171,4.548946,1.798070,0.853477,-0.097286,0.037623,5.749222,-3.729171,4.548946,1.798070,0.852477,-0.096286,0.036623
111.223827,-0.129856,-0.010509,-0.001042,-0.045528,0.016791,-0.001169,-0.122055,-0.279455,-0.039613,-0.646652,0.208937,-0.122954,0.000000,0.000000,0.000000,-0.132144,-0.072647,0.020000,5.579259,-3.178015,4.420197,2.044387,0.713873,0.078002,0.025676,5.579259,-3.178015,4.420197,2.045387,0.712873,0.079002,0.024676
111.345202,-0.129742,-0.010222,-0.000979,-0.045536,0.016930,-0.001178,-0.114230,-0.289769,-0.044927,-0.651955,0.208125,-0.128927,0.000000,0.000000,0.000000,-0.132007,-0.072896,0.020000,5.275848,-3.313003,4.163438,1.498169,0.615160,-0.116276,0.030409,5.275848,-3.313003,4.163438,1.499169,0.614160,-0.115276,0.029409
111.460268,-0.129621,-0.009937,-0.000923,-0.045545,0.017062,-0.001190,-0.120723,-0.287891,-0.038117,-0.649708,0.215610,-0.125742,0.000000,0.000000,0.000000,-0.131869,-0.073144,0.020000,5.059048,-2.800444,4.002531,1.726983,0.585499,0.043088,0.019757,5.059048,-2.799444,4.002531,1.727983,0.584499,0.044088,0.018757
111.564232,-0.129510,-0.009646,-0.000861,-0.045550,0.017198,-0.001196,-0.111161,-0.294455,-0.043750,-0.653407,0.213814,-0.132141,0.000000,0.000000,0.000000,-0.131731,-0.073393,0.020000,5.317740,-2.926081,4.180735,1.153136,0.568943,-0.166200,0.026720,5.317740,-2.926081,4.180735,1.154136,0.567943,-0.165200,0.025720
111.677158,-0.129390,-0.009356,-0.000805,-0.045558,0.017329,-0.001205,-0.120031,-0.291901,-0.037689,-0.649482,0.219734,-0.127953,0.000000,0.000000,0.000000,-0.131592,-0.073641,0.020000,6.509399,-2.508060,5.117135,1.527227,0.658647,0.007391,0.017751,6.509399,-2.507060,5.117135,1.528227,0.657647,0.008391,0.016751
111.800132,-0.129278,-0.009067,-0.000747,-0.045563,0.017464,-0.001210,-0.112313,-0.292402,-0.039765,-0.652230,0.216178,-0.132900,0.000000,0.000000,0.000000,-0.131453,-0.073889,0.020000,9.640186,-2.872266,7.533226,1.218421,0.887202,-0.192103,0.020261,9.640186,-2.871266,7.533226,1.219421,0.886202,-0.191103,0.019261
111.923671,-0.129155,-0.008782,-0.000693,-0.045568,0.017595,-0.001219,-0.123354,-0.286666,-0.036171,-0.651183,0.222615,-0.128111,0.000000,0.000000,0.000000,-0.131314,-0.074137,0.020000,24.804281,-3.684529,19.327964,2.299376,1.958957,-0.354373,-0.061259,24.804281,-3.684529,19.327964,2.299376,1.958957,-0.353373,-0.060259
112.047265,-0.129024,-0.008487,-0.000620,-0.045564,0.017725,-0.001223,-0.130708,-0.299302,-0.054312,-0.659967,0.223597,-0.132732,0.000000,0.000000,0.000000,-0.131174,-0.074384,0.020000,-25.535822,-4.320635,-19.745109,-0.448085,-0.901083,-0.242844,-0.014712,-25.535822,-4.319635,-19.745109,-0.447085,-0.900083,-0.241844,-0.015712
112.169841,-0.128884,-0.008200,-0.000544,-0.045559,0.017850,-0.001233,-0.140408,-0.290195,-0.057428,-0.659809,0.229716,-0.126469,0.000000,0.000000,0.000000,-0.131033,-0.074631,0.020000,-5.754195,-3.127146,-4.384366,1.198541,-0.117588,0.095684,0.030877,-5.754195,-3.126146,-4.383366,1.199541,-0.118588,0.096684,0.029877
112.282300,-0.128763,-0.007926,-0.000468,-0.045553,0.017981,-0.001238,-0.121379,-0.278092,-0.058531,-0.661192,0.225425,-0.132551,0.000000,0.000000,0.000000,-0.130893,-0.074878,0.020000,-2.894133,-3.294424,-2.175583,0.820524,0.226794,-0.131763,0.041707,-2.895133,-3.293424,-2.176583,0.821524,0.225794,-0.130763,0.040707
112.401981,-0.128637,-0.007665,-0.000405,-0.045550,0.018108,-0.001249,-0.126026,-0.264400,-0.047180,-0.657171,0.230823,-0.127253,0.000000,0.000000,0.000000,-0.130751,-0.075125,0.020000,-1.484520,-2.944216,-1.057009,1.355103,0.465691,0.057006,0.030082,-1.485520,-2.944216,-1.058009,1.356103,0.464691,0.058006,0.029082
112.523857,-0.128522,-0.007403,-0.000337,-0.045541,0.018238,-0.001255,-0.114778,-0.264907,-0.050879,-0.662048,0.228576,-0.131970,0.000000,0.000000,0.000000,-0.130609,-0.075371,0.020000,-1.653607,-3.241854,-1.195052,0.973244,0.595580,-0.133852,0.035667,-1.654607,-3.241854,-1.196052,0.974244,0.594580,-0.132852,0.034667
112.640679,-0.128401,-0.007139,-0.000278,-0.045534,0.018363,-0.001265,-0.121247,-0.266699,-0.043046,-0.659765,0.235210,-0.128015,0.000000,0.000000,0.000000,-0.130467,-0.075617,0.020000,-0.978447,-2.748423,-0.662886,1.316635,0.558510,0.025224,0.023388,-0.979447,-2.747423,-0.663886,1.317635,0.557510,0.026224,0.022388
112.756013,-0.128290,-0.006867,-0.000211,-0.045521,0.018490,-0.001269,-0.111021,-0.275756,-0.049228,-0.665427,0.233434,-0.133509,0.000000,0.000000,0.000000,-0.130324,-0.075863,0.020000,-1.335266,-2.976297,-0.958111,0.834044,0.495571,-0.184334,0.029695,-1.336266,-2.975297,-0.959111,0.835044,0.494571,-0.183334,0.028695
112.874861,-0.128169,-0.006595,-0.000150,-0.045508,0.018615,-0.001280,-0.121566,-0.274720,-0.044168,-0.664319,0.237628,-0.126774,0.000000,0.000000,0.000000,-0.130181,-0.076108,0.020000,-1.084201,-2.947042,-0.737792,1.485782,0.469605,0.006545,0.021244,-1.085201,-2.947042,-0.738792,1.485782,0.468605,0.007545,0.020244
